id,make,model,year,location,price
18549,Volkswagen,Scirocco,2014,South Africa,396478
18550,Volkswagen,Scirocco,2013,South Africa,356021
18551,Volkswagen,Scirocco,2012,South Africa,300643
18552,Volkswagen,Scirocco,2011,South Africa,267830
18553,Volkswagen,Scirocco,2010,South Africa,246860
18554,Volkswagen,Scirocco,2009,South Africa,226606
18555,Volkswagen,Polo Vivo,2016,South Africa,169771
18556,Volkswagen,Polo Vivo,2015,South Africa,190998
18557,Volkswagen,Polo Vivo,2014,South Africa,261757
18558,Volkswagen,Polo Vivo,2013,South Africa,115970
18559,Volkswagen,Polo Vivo,2012,South Africa,110090
18560,Volkswagen,Polo Vivo,2011,South Africa,139152
18561,Volkswagen,Polo Vivo,2010,South Africa,103567
18562,Volkswagen,Polo Vivo,2009,South Africa,87450
18563,Volkswagen,Polo Vivo,2008,South Africa,75000
18564,Volkswagen,Polo Vivo,2007,South Africa,100437
18565,Volkswagen,Polo Vivo,2006,South Africa,63999
18566,Volkswagen,Polo Vivo,2005,South Africa,96555
18567,Volkswagen,Polo Vivo,2002,South Africa,106250
18568,Volkswagen,Polo Classic,2008,South Africa,70000
18569,Volkswagen,Polo,2016,South Africa,675386
18570,Volkswagen,Polo,2015,South Africa,335649
18571,Volkswagen,Polo,2014,South Africa,290749
18572,Volkswagen,Polo,2013,South Africa,162629
18573,Volkswagen,Polo,2012,South Africa,146111
18574,Volkswagen,Polo,2011,South Africa,137692
18575,Volkswagen,Polo,2010,South Africa,119225
18576,Volkswagen,Polo,2009,South Africa,97485
18577,Volkswagen,Polo,2008,South Africa,89346
18578,Volkswagen,Polo,2007,South Africa,88402
18579,Volkswagen,Polo,2006,South Africa,79107
18580,Volkswagen,Polo,2005,South Africa,80964
18581,Volkswagen,Polo,2004,South Africa,67245
18582,Volkswagen,Polo,2003,South Africa,62217
18583,Volkswagen,Polo,2002,South Africa,65902
18584,Volkswagen,Polo,2001,South Africa,41828
18585,Volkswagen,Polo,2000,South Africa,45050
18586,Volkswagen,Polo,1999,South Africa,41540
18587,Volkswagen,Polo,1998,South Africa,37933
18588,Volkswagen,Polo,1997,South Africa,35059
18589,Volkswagen,Polo,1996,South Africa,149995
18590,Volkswagen,Passat,2016,South Africa,444929
18591,Volkswagen,Passat,2015,South Africa,398471
18592,Volkswagen,Passat,2014,South Africa,355541
18593,Volkswagen,Passat,2013,South Africa,281153
18594,Volkswagen,Passat,2012,South Africa,261212
18595,Volkswagen,Passat,2011,South Africa,220818
18596,Volkswagen,Passat,2010,South Africa,143700
18597,Volkswagen,Passat,2008,South Africa,135598
18598,Volkswagen,Passat,2007,South Africa,105392
18599,Volkswagen,Passat,2006,South Africa,106412
18600,Volkswagen,Passat,2005,South Africa,86607
18601,Volkswagen,Passat,2004,South Africa,70225
18602,Volkswagen,Passat,2003,South Africa,78980
18603,Volkswagen,Passat,2002,South Africa,66087
18604,Volkswagen,Passat,2001,South Africa,59917
18605,Volkswagen,Passat,2000,South Africa,49950
18606,Volkswagen,Microbus,2012,South Africa,279995
18607,Volkswagen,Microbus,2003,South Africa,109900
18608,Volkswagen,Microbus,2002,South Africa,89723
18609,Volkswagen,Microbus,2001,South Africa,88740
18610,Volkswagen,Microbus,2000,South Africa,86957
18611,Volkswagen,Microbus,1999,South Africa,92495
18612,Volkswagen,Microbus,1998,South Africa,92473
18613,Volkswagen,Microbus,1997,South Africa,76465
18614,Volkswagen,Microbus,1996,South Africa,72997
18615,Volkswagen,Microbus,1990,South Africa,109000
18616,Volkswagen,Microbus,1986,South Africa,59950
18617,Volkswagen,Kombi,2015,South Africa,418039
18618,Volkswagen,Kombi,2014,South Africa,363958
18619,Volkswagen,Kombi,2013,South Africa,318452
18620,Volkswagen,Kombi,2012,South Africa,296054
18621,Volkswagen,Kombi,2011,South Africa,966870
18622,Volkswagen,Kombi,2010,South Africa,286928
18623,Volkswagen,Kombi,2009,South Africa,210877
18624,Volkswagen,Kombi,2008,South Africa,190603
18625,Volkswagen,Kombi,2007,South Africa,178791
18626,Volkswagen,Kombi,2006,South Africa,154492
18627,Volkswagen,Kombi,2005,South Africa,171600
18628,Volkswagen,Kombi,2004,South Africa,109990
18629,Volkswagen,Kombi,2003,South Africa,119900
18630,Volkswagen,Kombi,2002,South Africa,106995
18631,Volkswagen,Kombi,2001,South Africa,339990
18632,Volkswagen,Kombi,1999,South Africa,79965
18633,Volkswagen,Kombi,1997,South Africa,69995
18634,Volkswagen,Kombi,1995,South Africa,79995
18635,Volkswagen,Kombi,1994,South Africa,54950
18636,Volkswagen,Kombi,1992,South Africa,74995
18637,Volkswagen,Kombi,1988,South Africa,45967
18638,Volkswagen,Kombi,1986,South Africa,25990
18639,Volkswagen,Kombi,1984,South Africa,39950
18640,Volkswagen,Kombi,1974,South Africa,80000
18641,Volkswagen,Jetta,2016,South Africa,301630
18642,Volkswagen,Jetta,2015,South Africa,273586
18643,Volkswagen,Jetta,2014,South Africa,243709
18644,Volkswagen,Jetta,2013,South Africa,218793
18645,Volkswagen,Jetta,2012,South Africa,462635
18646,Volkswagen,Jetta,2011,South Africa,166729
18647,Volkswagen,Jetta,2010,South Africa,157651
18648,Volkswagen,Jetta,2009,South Africa,125503
18649,Volkswagen,Jetta,2008,South Africa,113429
18650,Volkswagen,Jetta,2007,South Africa,106872
18651,Volkswagen,Jetta,2006,South Africa,430475
18652,Volkswagen,Jetta,2005,South Africa,76869
18653,Volkswagen,Jetta,2004,South Africa,67944
18654,Volkswagen,Jetta,2003,South Africa,76930
18655,Volkswagen,Jetta,2002,South Africa,62979
18656,Volkswagen,Jetta,2001,South Africa,59371
18657,Volkswagen,Jetta,2000,South Africa,54980
18658,Volkswagen,Jetta,1999,South Africa,42756
18659,Volkswagen,Jetta,1998,South Africa,45850
18660,Volkswagen,Jetta,1997,South Africa,39995
18661,Volkswagen,Jetta,1996,South Africa,49500
18662,Volkswagen,Jetta,1995,South Africa,49900
18663,Volkswagen,Jetta,1993,South Africa,22498
18664,Volkswagen,Jetta,1992,South Africa,36175
18665,Volkswagen,Jetta,1989,South Africa,34950
18666,Volkswagen,Jetta,1988,South Africa,34995
18667,Volkswagen,Jetta,1987,South Africa,19850
18668,Volkswagen,Jetta,1985,South Africa,25000
18669,Volkswagen,Golf,2016,South Africa,1449291
18670,Volkswagen,Golf,2015,South Africa,396486
18671,Volkswagen,Golf,2014,South Africa,355245
18672,Volkswagen,Golf,2013,South Africa,397155
18673,Volkswagen,Golf,2012,South Africa,270860
18674,Volkswagen,Golf,2011,South Africa,345283
18675,Volkswagen,Golf,2010,South Africa,214970
18676,Volkswagen,Golf,2009,South Africa,178283
18677,Volkswagen,Golf,2008,South Africa,148697
18678,Volkswagen,Golf,2007,South Africa,120574
18679,Volkswagen,Golf,2006,South Africa,119784
18680,Volkswagen,Golf,2005,South Africa,99431
18681,Volkswagen,Golf,2004,South Africa,76604
18682,Volkswagen,Golf,2003,South Africa,68433
18683,Volkswagen,Golf,2002,South Africa,82636
18684,Volkswagen,Golf,2001,South Africa,67616
18685,Volkswagen,Golf,2000,South Africa,66632
18686,Volkswagen,Golf,1999,South Africa,47817
18687,Volkswagen,Golf,1998,South Africa,44870
18688,Volkswagen,Golf,1997,South Africa,12000
18689,Volkswagen,Golf,1996,South Africa,35982
18690,Volkswagen,Golf,1995,South Africa,35731
18691,Volkswagen,Golf,1994,South Africa,39990
18692,Volkswagen,Golf,1993,South Africa,39900
18693,Volkswagen,Golf,1992,South Africa,32425
18694,Volkswagen,Golf,1991,South Africa,139950
18695,Volkswagen,Golf,1984,South Africa,25000
18696,Volkswagen,Golf,1983,South Africa,29500
18697,Volkswagen,Golf,1982,South Africa,15000
18698,Volkswagen,Golf,1981,South Africa,89995
18699,Volkswagen,Fox,1997,South Africa,39995
18700,Volkswagen,Fox,1990,South Africa,39900
18701,Volkswagen,EOS,2010,South Africa,189900
18702,Volkswagen,EOS,2009,South Africa,279000
18703,Volkswagen,EOS,2008,South Africa,154993
18704,Volkswagen,EOS,2007,South Africa,162719
18705,Volkswagen,Cross Polo,2014,South Africa,234925
18706,Volkswagen,Cross Polo,2013,South Africa,193310
18707,Volkswagen,Cross Polo,2010,South Africa,139899
18708,Volkswagen,Cross Polo,2008,South Africa,99900
18709,Volkswagen,Combi,2014,South Africa,354948
18710,Volkswagen,Combi,2013,South Africa,325265
18711,Volkswagen,Combi,2012,South Africa,297900
18712,Volkswagen,Combi,2011,South Africa,303975
18713,Volkswagen,Combi,2010,South Africa,279993
18714,Volkswagen,Combi,2008,South Africa,219900
18715,Volkswagen,Combi,2003,South Africa,139995
18716,Volkswagen,Citi,2010,South Africa,82337
18717,Volkswagen,Citi,2009,South Africa,79283
18718,Volkswagen,Citi,2008,South Africa,62277
18719,Volkswagen,Citi,2007,South Africa,55972
18720,Volkswagen,Citi,2006,South Africa,51753
18721,Volkswagen,Citi,2005,South Africa,47051
18722,Volkswagen,Citi,2004,South Africa,54581
18723,Volkswagen,Citi,2003,South Africa,42577
18724,Volkswagen,Citi,2002,South Africa,46393
18725,Volkswagen,Citi,2001,South Africa,42720
18726,Volkswagen,Citi,2000,South Africa,41617
18727,Volkswagen,Citi,1999,South Africa,39378
18728,Volkswagen,Citi,1998,South Africa,40150
18729,Volkswagen,Citi,1997,South Africa,32900
18730,Volkswagen,Citi,1996,South Africa,36474
18731,Volkswagen,Citi,1995,South Africa,34448
18732,Volkswagen,Citi,1992,South Africa,44000
18733,Volkswagen,Citi,1990,South Africa,34995
18734,Volkswagen,Citi,1989,South Africa,28923
18735,Volkswagen,Citi,1983,South Africa,49900
18736,Volkswagen,Citi,1978,South Africa,49990
18737,Volkswagen,Chico,2007,South Africa,51158
18738,Volkswagen,Chico,2006,South Africa,59995
18739,Volkswagen,Chico,2002,South Africa,49900
18740,Volkswagen,Chico,1999,South Africa,34995
18741,Volkswagen,Chico,1998,South Africa,25999
18742,Volkswagen,Chico,1996,South Africa,32450
18743,Volkswagen,Chico,1994,South Africa,37000
18744,Volkswagen,Caravelle,2016,South Africa,844998
18745,Volkswagen,Caravelle,2015,South Africa,682446
18746,Volkswagen,Caravelle,2014,South Africa,578271
18747,Volkswagen,Caravelle,2013,South Africa,564889
18748,Volkswagen,Caravelle,2012,South Africa,493245
18749,Volkswagen,Caravelle,2011,South Africa,436060
18750,Volkswagen,Caravelle,2010,South Africa,411281
18751,Volkswagen,Caravelle,2009,South Africa,226088
18752,Volkswagen,Caravelle,2008,South Africa,247458
18753,Volkswagen,Caravelle,2007,South Africa,238281
18754,Volkswagen,Caravelle,2006,South Africa,186932
18755,Volkswagen,Caravelle,2005,South Africa,191946
18756,Volkswagen,Caravelle,2004,South Africa,155748
18757,Volkswagen,Caravelle,2003,South Africa,131947
18758,Volkswagen,Caravelle,2001,South Africa,129900
18759,Volkswagen,Caravelle,1998,South Africa,99900
18760,Volkswagen,Caravelle,1992,South Africa,59900
18761,Volkswagen,Caravelle,1988,South Africa,99900
18762,Volkswagen,Caddy,2016,South Africa,311933
18763,Volkswagen,Caddy,2015,South Africa,311656
18764,Volkswagen,Caddy,2014,South Africa,232462
18765,Volkswagen,Caddy,2013,South Africa,213920
18766,Volkswagen,Caddy,2012,South Africa,219767
18767,Volkswagen,Caddy,2011,South Africa,174857
18768,Volkswagen,Caddy,2010,South Africa,154298
18769,Volkswagen,Caddy,2009,South Africa,133136
18770,Volkswagen,Caddy,2008,South Africa,117121
18771,Volkswagen,Caddy,2007,South Africa,86828
18772,Volkswagen,Caddy,2006,South Africa,90698
18773,Volkswagen,Caddy,2005,South Africa,65630
18774,Volkswagen,Caddy,2004,South Africa,64950
18775,Volkswagen,Caddy,2003,South Africa,43500
18776,Volkswagen,Caddy,2002,South Africa,60000
18777,Volkswagen,Caddy,2001,South Africa,49995
18778,Volkswagen,Caddy,1997,South Africa,54950
18779,Volkswagen,Caddy,1991,South Africa,69995
18780,Volkswagen,Caddy,1984,South Africa,59900
18781,Volkswagen,CRAFTER,2015,South Africa,499900
18782,Volkswagen,CRAFTER,2012,South Africa,359973
18783,Volkswagen,CRAFTER,2008,South Africa,189900
18784,Volkswagen,CC,2015,South Africa,435270
18785,Volkswagen,CC,2014,South Africa,374429
18786,Volkswagen,CC,2013,South Africa,320427
18787,Volkswagen,CC,2012,South Africa,273809
18788,Volkswagen,CC,2011,South Africa,247629
18789,Volkswagen,CC,2010,South Africa,209268
18790,Volkswagen,CC,2009,South Africa,199900
18791,Volkswagen,CC,2005,South Africa,65000
18792,Volkswagen,Beetle,2016,South Africa,394100
18793,Volkswagen,Beetle,2015,South Africa,322288
18794,Volkswagen,Beetle,2014,South Africa,276464
18795,Volkswagen,Beetle,2013,South Africa,257256
18796,Volkswagen,Beetle,2012,South Africa,212389
18797,Volkswagen,Beetle,2009,South Africa,173265
18798,Volkswagen,Beetle,2008,South Africa,134500
18799,Volkswagen,Beetle,2007,South Africa,122945
18800,Volkswagen,Beetle,2006,South Africa,139900
18801,Volkswagen,Beetle,2005,South Africa,74995
18802,Volkswagen,Beetle,2004,South Africa,107970
18803,Volkswagen,Beetle,2003,South Africa,96106
18804,Volkswagen,Beetle,2002,South Africa,69948
18805,Volkswagen,Beetle,2001,South Africa,79950
18806,Volkswagen,Beetle,2000,South Africa,89982
18807,Volkswagen,Beetle,1978,South Africa,20000
18808,Volkswagen,Beetle,1976,South Africa,29425
18809,Volkswagen,Beetle,1975,South Africa,30000
18810,Volkswagen,Beetle,1974,South Africa,24973
18811,Volkswagen,Beetle,1973,South Africa,225000
18812,Volkswagen,Beetle,1970,South Africa,59975
18813,Volkswagen,Amarok,2016,South Africa,501901
18814,Volkswagen,Amarok,2015,South Africa,435690
18815,Volkswagen,Amarok,2014,South Africa,1160440
18816,Volkswagen,Amarok,2013,South Africa,340366
18817,Volkswagen,Amarok,2012,South Africa,256722
18818,Volkswagen,Amarok,2011,South Africa,258328
18819,Volkswagen,Amarok,2010,South Africa,272679
18820,Volvo,850,1995,South Africa,23000
18821,Volvo,XC90,2016,South Africa,891033
18822,Volvo,XC90,2015,South Africa,763936
18823,Volvo,XC90,2014,South Africa,569900
18824,Volvo,XC90,2013,South Africa,427615
18825,Volvo,XC90,2012,South Africa,347020
18826,Volvo,XC90,2011,South Africa,380548
18827,Volvo,XC90,2010,South Africa,294125
18828,Volvo,XC90,2009,South Africa,214166
18829,Volvo,XC90,2008,South Africa,230023
18830,Volvo,XC90,2007,South Africa,172318
18831,Volvo,XC90,2006,South Africa,127973
18832,Volvo,XC90,2005,South Africa,118914
18833,Volvo,XC90,2004,South Africa,99426
18834,Volvo,XC90,2003,South Africa,114097
18835,Volvo,XC70,2016,South Africa,479900
18836,Volvo,XC70,2015,South Africa,509900
18837,Volvo,XC70,2012,South Africa,574500
18838,Volvo,XC70,2011,South Africa,389000
18839,Volvo,XC70,2010,South Africa,231612
18840,Volvo,XC70,2009,South Africa,249760
18841,Volvo,XC70,2008,South Africa,252442
18842,Volvo,XC70,2006,South Africa,99720
18843,Volvo,XC70,2005,South Africa,119300
18844,Volvo,XC70,2004,South Africa,93233
18845,Volvo,XC70,2003,South Africa,91267
18846,Volvo,XC70,2002,South Africa,74990
18847,Volvo,XC60,2016,South Africa,572409
18848,Volvo,XC60,2015,South Africa,538801
18849,Volvo,XC60,2014,South Africa,511417
18850,Volvo,XC60,2013,South Africa,535945
18851,Volvo,XC60,2012,South Africa,333592
18852,Volvo,XC60,2011,South Africa,275050
18853,Volvo,XC60,2010,South Africa,247110
18854,Volvo,XC60,2009,South Africa,247118
18855,Volvo,XC60,2007,South Africa,159995
18856,Volvo,V70,2007,South Africa,119995
